date,mean_rate,normalized_mean_rate,symbol_count,rolling_avg,rolling_std,rolling_min,rolling_max,future_avg,future_std,future_min,future_max
2025-01-05 00:00:00+0000,3.046831912058628e-05,-2.509928447701529e-05,395,5.685883524706408e-05,0.0002498595325549189,-0.00022369374045801523,0.00038692308860759496,-0.00017442816048679106,0.00025194846678816996,-0.0005894570771144278,0.0002001322348484849
2025-01-12 00:00:00+0000,-2.4555275020678246e-05,-0.0001999361786600496,403,-0.00017442816048679106,0.0002519484667881841,-0.0005894570771144278,0.0002001322348484849,-6.197825792067595e-05,0.0003048270547178344,-0.0006737664813895782,0.0002028765270935961
2025-01-19 00:00:00+0000,4.0371596373268135e-05,0.00016551683374083133,409,-6.197825792067595e-05,0.00030482705471784573,-0.0006737664813895782,0.0002028765270935961,-5.0709290626097114e-05,0.0003110820570430498,-0.0006323261259079902,0.00024807596107055967
2025-01-26 00:00:00+0000,-1.0356130952380948e-05,-0.00013123223970944306,413,-5.070929062609711e-05,0.00031108205704306083,-0.0006323261259079902,0.00024807596107055967,-0.00014495980306983625,0.000147556102427671,-0.000320816113253012,3.07430963855422e-05
2025-02-02 00:00:00+0000,-7.600348172690763e-05,-0.000320816113253012,415,-0.00014495980306983622,0.00014755610242769498,-0.000320816113253012,3.07430963855422e-05,-0.0005194795615666532,0.000229008706711686,-0.0009320502153110047,-0.00022090768028846153
2025-02-09 00:00:00+0000,-8.789015649920255e-05,-0.0005440071650717703,418,-0.0005194795615666532,0.0002290087067117032,-0.0009320502153110047,-0.00022090768028846153,-0.00041150589326094503,0.00024274093616699258,-0.000722890481845945,-0.00011993807783018865
2025-02-16 00:00:00+0000,-9.34034948899371e-05,-0.0006303997500000001,424,-0.00041150589326094503,0.00024274093616700825,-0.000722890481845945,-0.00011993807783018865,-0.000580843809776692,0.00034077599044975593,-0.0009953100000000001,-0.00015728579439252337
2025-02-23 00:00:00+0000,-2.0182806658878502e-05,-0.00032469389018691586,428,-0.000580843809776692,0.00034077599044976775,-0.0009953100000000001,-0.00015728579439252337,-0.00013519956907033775,0.00018634022687317894,-0.0003942027453271028,3.946680652680654e-05
2025-03-02 00:00:00+0000,1.7355050505050506e-05,3.946680652680654e-05,429,-0.00013519956907033775,0.00018634022687319784,-0.0003942027453271028,3.946680652680654e-05,-0.0003081986770694964,0.00030022940373998307,-0.0006660142343387471,0.00010319348484848487
2025-03-09 00:00:00+0000,-0.00010467215100541377,-0.0006141925638051044,431,-0.0003081986770694964,0.00030022940373999543,-0.0006660142343387471,0.00010319348484848487,-0.0005036571520640026,0.00022397984890733786,-0.0008439155208333333,-0.0002667809770114942
2025-03-16 00:00:00+0000,-0.00014110631130268198,-0.0006486900689655173,435,-0.0005036571520640026,0.00022397984890735556,-0.0008439155208333333,-0.0002667809770114942,-0.0005173716494509837,0.0002971531143311985,-0.0009955213990825687,-5.745329545454543e-05
2025-03-23 00:00:00+0000,3.981714015151562e-07,-5.745329545454543e-05,440,-0.0005173716494509837,0.00029715311433121185,-0.0009955213990825687,-5.745329545454543e-05,-0.00026163736358438103,0.00015732999682421228,-0.0005448007146659569,-4.43649318181818e-05
2025-03-30 00:00:00+0000,-2.882744909502262e-05,-0.00014345061085972846,442,-0.0002616373635843811,0.00015732999682423584,-0.0005448007146659569,-4.43649318181818e-05,-0.0001923108949815665,0.00016682840413236803,-0.0005434130855855856,-5.6094085778781026e-05
2025-04-06 00:00:00+0000,-9.121770457957958e-05,-0.0005434130855855856,444,-0.0001923108949815665,0.0001668284041323898,-0.0005434130855855856,-5.6094085778781026e-05,-0.0007287856247541674,0.0002544063230166768,-0.0011972514977578474,-0.0004886959684684684
2025-04-13 00:00:00+0000,-0.00010284678598061148,-0.0005652684787472035,447,-0.0007287856247541674,0.00025440632301669357,-0.0011972514977578474,-0.0004886959684684684,-0.0008179361183120714,0.0002412429820951282,-0.001176666371681416,-0.0005512657632743363
2025-04-20 00:00:00+0000,-0.00011611922345132743,-0.0008686392676991151,452,-0.0008179361183120714,0.00024124298209514633,-0.001176666371681416,-0.0005512657632743363,-0.0001849691496003517,0.0003017844624946959,-0.0006494115562913907,0.00011162756043956046
2025-04-27 00:00:00+0000,1.2432103801169592e-05,3.8173916666666694e-05,456,-0.00018496914960035172,0.0003017844624947075,-0.0006494115562913907,0.00011162756043956046,-0.00010416039332459812,6.890556348357744e-05,-0.00019086154506437765,-2.5688427947598245e-05
2025-05-04 00:00:00+0000,-2.205514306151645e-05,-0.00019086154506437765,466,-0.00010416039332459812,6.890556348362661e-05,-0.00019086154506437765,-2.5688427947598245e-05,-0.00013293964000048704,0.00032635239250691225,-0.0006272113006396588,0.000211935966029724
