symbol,funding_interval_minutes,funding_events_per_day,mean_rate_per_interval,mean_abs_rate_per_interval,std_rate_per_interval,mean_daily_rate,mean_daily_abs_rate,std_daily_rate,max_abs_rate,count,positive_count,negative_count,positive_pct,mean_positive,mean_negative,first_date,last_date,sharpe_ratio,annual_return
IOUSDT,240,6.0,0.0010360703918722788,0.011124888969521044,0.01726479234176701,0.00621642235123367,0.06674933381712626,0.10358875405060208,0.172073,1378,989,389,71.77068214804065,0.00847209403437816,-0.01786939845758355,2024-06-11 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.6443685362266243,2.2948594918004384
IPUSDT,120,12.0,-0.02158177330895795,0.024929329067641684,0.08184974438994169,-0.2589812797074954,0.2991519488117002,0.9821969326793002,0.75,1094,703,390,64.25959780621572,0.0026047126600284498,-0.06523480256410256,2025-02-07 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.3045743056798744,-61.19060539628821
JASMYUSDT,480,3.0,0.010290902925531916,0.014844065159574472,0.021321787392664392,0.030872708776595745,0.044532195478723405,0.06396536217799317,0.243823,1504,1328,176,88.29787234042553,0.01423305421686747,-0.019454420454545453,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6961923447694381,11.926027247800985
JELLYJELLYUSDT,240,6.0,-0.002975409448818899,0.023382962204724408,0.09049154621342852,-0.017852456692913403,0.1402977732283464,0.5429492772805712,1.501908,635,578,57,91.02362204724409,0.011210031141868512,-0.14682075438596495,2025-01-30 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.2583994105877536,-6.308927998303915
JOEUSDT,480,3.0,0.013182193484042554,0.01877032646276596,0.06705556980031295,0.03954658045212765,0.05631097938829788,0.20116670940093884,1.745318,1504,1481,23,98.47074468085107,0.016224372045914925,-0.18270765217391302,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2799219590358079,15.524966918867399
JSTUSDT,480,3.0,-2.89687499999997e-05,0.023620099069148935,0.057013488598173734,-8.690625000000325e-05,0.0708602972074468,0.1710404657945212,0.832628,1504,1220,284,81.11702127659575,0.014541418032786883,-0.06262006690140844,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.4142896646023786,-0.03171576452010161
JTOUSDT,240,6.0,0.007826439978563773,0.0117438011789925,0.02598718460299671,0.04695863987138263,0.070462807073955,0.15592310761798028,0.8,1866,1618,248,86.70953912111469,0.011284941285537703,-0.014737491935483868,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.4519074058387326,18.691654397775114
JUPUSDT,240,6.0,0.007327425028184893,0.01443981848928974,0.023961349605425813,0.043964550169109363,0.08663891093573846,0.14376809763255488,0.169135,1774,1339,435,75.47914317925591,0.014419376400298733,-0.014502742528735632,2024-01-31 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.6026295983770458,17.402186238042418
JUSDT,240,6.0,0.0035608958944281536,0.0058140395894428175,0.010153954060202055,0.02136537536656891,0.034884237536656884,0.06092372436121235,0.213318,682,644,38,94.42815249266863,0.004964057453416149,-0.020219,2025-01-22 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.5725887230700272,8.109594502984162
KAIAUSDT,240,6.0,0.008200188619599579,0.01048577344573235,0.02129300775118495,0.04920113171759747,0.0629146406743941,0.12775804650710967,0.28429499999999996,949,906,43,95.46891464699684,0.00978641169977925,-0.025221162790697676,2024-11-01 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.4924514924458628,19.66667297434639
KAITOUSDT,60,24.0,-0.02447797776183644,0.027153376614060264,0.09274038574193962,-0.5874714662840747,0.6516810387374462,2.2257692578065504,0.66,1394,1041,353,74.67718794835008,0.0017913093179634974,-0.10194632861189801,2025-02-20 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.2927891273777698,-88.35850270925502
KASUSDT,240,6.0,0.01553895391211147,0.017482662379421223,0.03138644472229452,0.09323372347266881,0.10489597427652733,0.18831866833376712,0.294707,1866,1718,148,92.06859592711683,0.017933159487776483,-0.012253243243243244,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.5570131480040771,40.51506912430478
KAVAUSDT,480,3.0,0.011877107712765959,0.015716533244680853,0.023370226080398446,0.035631323138297866,0.047149599734042556,0.07011067824119534,0.339229,1504,1324,179,88.03191489361703,0.015672521148036255,-0.016129877094972066,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6725024050093783,13.886387537087952
KDAUSDT,240,6.0,0.009623262593783495,0.011497939978563774,0.01697016739300344,0.05773957556270095,0.06898763987138264,0.10182100435802063,0.191234,1866,1694,172,90.78242229367632,0.01163287012987013,-0.01016903488372093,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6775383950133699,23.452790185683092
KERNELUSDT,240,6.0,-0.025881365079365084,0.03382837037037036,0.09346072457756154,-0.15528819047619047,0.2029702222222222,0.5607643474653692,0.53,189,151,38,79.8941798941799,0.004973456953642385,-0.14848868421052633,2025-04-14 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.36195279378876155,-43.29129385870437
KMNOUSDT,240,6.0,0.00789477996070727,0.011390461689587426,0.024372164573358404,0.04736867976424361,0.06834277013752456,0.14623298744015045,0.397348,1018,948,70,93.1237721021611,0.010354628691983123,-0.0254186,2024-10-09 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.4673553575966952,18.86934287194604
KNCUSDT,480,3.0,0.013912354388297875,0.014515684175531916,0.016665515885662528,0.04173706316489362,0.04354705252659574,0.04999654765698759,0.13213999999999998,1504,1478,26,98.27127659574468,0.014464062922868743,-0.017450153846153844,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8710011904293864,16.45194331903923
KOMAUSDT,240,6.0,0.006615146634615386,0.006615146634615386,0.005909101981788773,0.03969087980769231,0.03969087980769231,0.03545461189073264,0.079505,832,832,0,100.0,0.006615146634615386,0.0,2024-12-10 16:00:00+00:00,2025-05-16 00:00:00+00:00,1.1194842558146003,15.585804986383224
KSMUSDT,480,3.0,0.005731962101063831,0.015273970079787235,0.03273159700519066,0.01719588630319149,0.045821910239361704,0.09819479101557198,0.955873,1504,1213,291,80.65159574468085,0.013022638911788955,-0.02465838487972509,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.46664298345617083,6.477082597509276
L3USDT,480,3.0,-0.04324246882217091,0.05698741339491916,0.1567831991701366,-0.1297274064665127,0.17096224018475753,0.47034959751040983,2.177381,866,608,258,70.20785219399538,0.009788751644736844,-0.16821526744186047,2024-07-31 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.36347908255831723,-37.737597428053164
LDOUSDT,480,3.0,0.01297705651595745,0.013915779920212765,0.016616192768538218,0.038931169547872325,0.0417473397606383,0.04984857830561465,0.13151300000000002,1504,1396,108,92.81914893617021,0.01448668553008596,-0.006536296296296297,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8374830572838248,15.265861771258326
LEVERUSDT,480,3.0,0.010117121675531915,0.016065091090425535,0.03291752300394212,0.030351365026595738,0.048195273271276595,0.09875256901182637,0.6747580000000001,1504,1405,99,93.41755319148936,0.014013540213523133,-0.04518053535353536,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.4880407036854387,11.71331025715181
LINKPERP,480,3.0,0.007656482142857145,0.012639001984126987,0.017448803835789985,0.022969446428571426,0.03791700595238095,0.052346411507369954,0.168829,504,472,32,93.65079365079364,0.010835724576271188,-0.03923734375,2024-11-29 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.7243477606300203,8.74427645764242
LINKUSDT,480,3.0,0.010660212101063831,0.011945826462765959,0.013751901004288932,0.031980636303191486,0.03583747938829787,0.041255703012866796,0.09940800000000001,1504,1328,176,88.29787234042553,0.01280100978915663,-0.005493079545454546,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8686672816391204,12.37942252552684
LISTAUSDT,240,6.0,0.006896959198813057,0.009543266320474777,0.015291337351798249,0.041381755192878344,0.05725959792284867,0.0917480241107895,0.222216,1348,1300,48,96.43916913946587,0.008523624615384617,-0.037158562500000006,2024-06-21 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.6240962514212334,16.301080354129137
LOOKSUSDT,480,3.0,0.010575552526595746,0.016413130984042557,0.06481702723110452,0.03172665757978723,0.04923939295212765,0.19445108169331352,2.267975,1504,1387,117,92.22074468085107,0.014632653208363376,-0.037520162393162394,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2532225201492454,12.27532570636416
LPTUSDT,240,6.0,-0.0010684115755627006,0.018040158628081455,0.05140975634548722,-0.006410469453376201,0.10824095176848875,0.30845853807292334,1.283017,1866,1283,583,68.7566988210075,0.012341886204208886,-0.030580267581475126,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.35090924195101797,-2.312733052609872
LQTYUSDT,480,3.0,0.013468823803191492,0.014106132313829789,0.016606108398054896,0.040406471409574464,0.04231839694148935,0.049818325194164695,0.16287000000000001,1504,1466,38,97.47340425531915,0.01414486152796726,-0.012612000000000002,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8494544281959558,15.887978067106957
LRCUSDT,480,3.0,0.010818271941489363,0.013879950132978726,0.01860074714092911,0.032454815824468075,0.04163985039893617,0.05580224142278733,0.321496,1504,1386,118,92.15425531914893,0.013400478354978356,-0.019511711864406776,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7462039039516462,12.57402946335715
LSKUSDT,240,6.0,0.003844330285099516,0.019334749865519096,0.06373944711888471,0.023065981710597098,0.11600849919311458,0.3824366827133083,1.5,1859,1620,239,87.14362560516406,0.013299354938271606,-0.06024412133891214,2024-01-03 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.3033404075416054,8.782590845060456
LTCPERP,240,6.0,0.004999999999999999,0.004999999999999999,6.812597691457456e-19,0.03000000000000001,0.03000000000000001,5.450078153165965e-18,0.005,94,94,0,100.0,0.004999999999999999,0.0,2025-04-30 12:00:00+00:00,2025-05-16 00:00:00+00:00,5504508221147788.0,11.570174904772411
LTCUSDT,480,3.0,0.010406638962765958,0.011216355718085108,0.01286185936216586,0.03121991688829787,0.033649067154255315,0.038585578086497575,0.116525,1504,1341,163,89.1622340425532,0.012125646532438479,-0.0037356257668711658,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.872063315439358,12.0679180164176
LUMIAUSDT,240,6.0,-0.00023746138002059646,0.015079510813594234,0.037486678305591555,-0.0014247682801235752,0.0904770648815654,0.2249200698335494,0.515195,971,854,117,87.95056642636457,0.008437722482435598,-0.06355888888888891,2024-10-25 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.40226319042370184,-0.5186942385144611
LUNA2USDT,480,3.0,0.016270200132978724,0.018710051196808512,0.026782026578383054,0.04881060039893617,0.05613015359042553,0.08034607973514915,0.225749,1504,1392,112,92.5531914893617,0.018897377155172417,-0.016381857142857142,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6986047580099937,19.496300343559025
MAGICUSDT,120,12.0,-0.0015945139860139837,0.022510306526806526,0.12774998387552725,-0.019134167832167804,0.27012367832167833,1.5329998065063268,2.0,1716,1567,149,91.31701631701632,0.011452297383535419,-0.1388049395973154,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.17620594417248123,-6.746294880056292
MAJORUSDT,480,3.0,0.0038482878504672888,0.02123300934579439,0.05499689487277736,0.01154486355140187,0.06369902803738317,0.16499068461833205,0.777223,535,467,68,87.28971962616822,0.014366695931477519,-0.06838842647058822,2024-11-19 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.38607651204512666,4.303665552366187
MANAUSDT,480,3.0,0.008979130319148935,0.011564280585106383,0.012463886064011963,0.026937390957446808,0.03469284175531914,0.037391658192035895,0.087662,1504,1302,202,86.56914893617021,0.011865318740399386,-0.009623925742574257,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.9278230341415675,10.330281117656792
MANTAUSDT,240,6.0,0.006607526751241038,0.01388756094870381,0.026395871866123712,0.039645160507446216,0.08332536569222283,0.15837523119674232,0.6,1813,1488,325,82.07391064533923,0.012485750672043014,-0.020305695384615387,2024-01-18 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5261262450105695,15.566525809964382
MASAUSDT,480,3.0,0.004598367933271547,0.015298759036144575,0.029595640638735796,0.013795103799814641,0.04589627710843373,0.08878692191620738,0.320772,1079,989,90,91.65894346617239,0.010853892821031347,-0.06414290000000002,2024-05-21 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5169260980997666,5.163769238653515
MASKUSDT,480,3.0,0.007968298537234042,0.013518161569148939,0.028685979292922586,0.023904895611702122,0.040554484707446804,0.08605793787876775,0.541023,1504,1315,188,87.43351063829788,0.012287314068441068,-0.022199452127659572,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.4712462987967136,9.116119072585338
MAVIAUSDT,240,6.0,-0.006248737913486001,0.038759660305343516,0.1588403981202656,-0.03749242748091604,0.23255796183206107,0.9530423887215934,2.0,1572,1426,146,90.71246819338423,0.01791976507713885,-0.24230548630136986,2024-02-07 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.24401638855120938,-12.791904442295177
MAVUSDT,480,3.0,0.013706778590425532,0.014490914228723405,0.01753474537557004,0.04112033577127659,0.04347274268617022,0.05260423612671012,0.178171,1504,1459,45,97.00797872340425,0.014533697738176832,-0.013103777777777778,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8264114430148843,16.190206727590773
MBOXUSDT,240,6.0,0.010757292655991168,0.013678770292655995,0.02547782909662313,0.064543755935947,0.08207262175593595,0.15286697457973875,0.253423,1811,1728,83,95.41689674213141,0.012804892939814816,-0.03187226506024096,2024-01-19 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5368891611910922,26.55524095550095
MDTUSDT,480,3.0,7.072938829787364e-05,0.026597491356382983,0.07398533658900389,0.00021218816489362087,0.07979247406914895,0.22195600976701166,1.345109,1504,1288,216,85.63829787234043,0.015570265527950315,-0.09235243055555556,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3594967946707436,0.0774785971848102
MELANIAUSDT,240,6.0,-0.03958192230215827,0.050434929496402874,0.09830472927169513,-0.23749153381294963,0.3026095769784172,0.5898283756301708,0.7691790000000001,695,368,327,52.94964028776978,0.010248423913043477,-0.09566011009174313,2025-01-20 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5130468276557738,-58.015726224089704
MEMEUSDT,240,6.0,0.005835305466237944,0.014550538049303322,0.04852304420746072,0.03501183279742765,0.08730322829581993,0.2911382652447643,0.8,1866,1704,162,91.31832797427653,0.011161967136150237,-0.050193283950617285,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2998686147367911,13.629256137303635
MERLUSDT,480,3.0,0.007239674042553193,0.012552368510638297,0.02375686902018832,0.021719022127659575,0.03765710553191489,0.07127060706056497,0.482049,1175,1076,99,91.57446808510639,0.010806528810408922,-0.03152735353535354,2024-04-19 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5283679638074964,8.249203532141514
METISUSDT,240,6.0,0.014889158149542763,0.01594967455621302,0.027450401188190834,0.0893349488972566,0.09569804733727812,0.164702407129145,0.29807700000000004,1859,1780,79,95.75040344271115,0.01610376123595506,-0.012477848101265824,2024-01-03 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5810361184474991,38.531423970968184
MEUSDT,240,6.0,-0.018962157620041754,0.027043646137787057,0.08223676691084716,-0.11377294572025051,0.16226187682672233,0.493420601465083,0.66,958,675,283,70.45929018789144,0.0057348637037037044,-0.07786848056537105,2024-11-26 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.32885103772507324,-33.99948654558342
MEWUSDT,240,6.0,0.005377766557377049,0.010714925901639345,0.03077040612238133,0.03226659934426229,0.06428955540983607,0.18462243673428796,0.658933,1525,1373,152,90.0327868852459,0.008937128914785143,-0.026773578947368426,2024-04-23 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.34822179008699133,12.496743774141205
MICHIUSDT,240,6.0,-0.01300930275229358,0.025666911314984702,0.1058768117574114,-0.07805581651376146,0.15400146788990826,0.6352608705444682,1.003344,654,607,47,92.81345565749236,0.006818843492586491,-0.26908770212765953,2025-01-27 04:00:00+00:00,2025-05-16 00:00:00+00:00,0.2424224047640727,-24.799701087265547
MILKUSDT,240,6.0,0.003802482758620691,0.005611724137931036,0.005725811868401642,0.022814896551724133,0.03367034482758621,0.034354871210409844,0.029515,58,55,3,94.82758620689656,0.004963854545454548,-0.017489333333333336,2025-05-06 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.9800748377535407,8.682964375171686
MINAUSDT,240,6.0,0.006238678749584304,0.00790065147988028,0.01173726128848275,0.03743207249750582,0.04740390887928168,0.07042356773089652,0.13083,3007,2726,281,90.65513801130695,0.007798416360968454,-0.008892441281138789,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6731256368666543,14.637122834926197
MKRUSDT,480,3.0,0.012006858377659576,0.013275863696808514,0.015584041098891705,0.036020575132978724,0.039827591090425524,0.046752123296675115,0.126338,1504,1373,131,91.28989361702128,0.013847492352512744,-0.007284671755725191,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.8518883909868956,14.048250843884347
MLNUSDT,240,6.0,0.004202122727272728,0.0055617954545454555,0.00597868067015169,0.025212736363636364,0.03337077272727273,0.03587208402091017,0.05577699999999999,220,216,4,98.18181818181819,0.004972365740740742,-0.037391,2025-04-09 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.9302713694532104,9.63811454070187
MNTPERP,480,3.0,0.004331382556131262,0.013718727979274615,0.022929578968014497,0.01299414766839378,0.04115618393782383,0.0687887369040435,0.349416,1158,1031,127,89.03281519861831,0.010136774005819596,-0.0427974251968504,2024-04-25 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5982982940250007,4.856814047863711
MNTUSDT,480,3.0,0.00411089960106383,0.012411539228723406,0.01659377821797872,0.01233269880319149,0.03723461768617021,0.04978133465393615,0.14974,1504,1112,392,73.93617021276596,0.01117344784172662,-0.015923676020408166,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7479634273571272,4.603996787436948
MOBILEUSDT,480,3.0,-0.008544651560178307,0.05100889227340267,0.1606140359135337,-0.02563395468053491,0.153026676820208,0.48184210774060104,3.0,1346,1103,243,81.94650817236256,0.025909731640979147,-0.16493635802469134,2024-02-22 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.3175867662080494,-8.933113110412327
MOCAUSDT,240,6.0,-0.025272960727272725,0.039958983999999996,0.14470820786020896,-0.15163776436363638,0.239753904,0.8682492471612538,2.0,1375,1102,273,80.14545454545454,0.009162106170598913,-0.16427458608058607,2024-07-12 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.2761348826778449,-42.52947080666291
MOODENGUSDT,240,6.0,0.013947226270373923,0.014069425695110261,0.023490127882521975,0.08368335762224353,0.08441655417066157,0.14094076729513186,0.24849999999999997,1043,1038,5,99.52061361457335,0.014075803468208093,-0.012745399999999999,2024-10-01 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5989505789612467,35.705447476351495
MORPHOUSDT,240,6.0,0.0017329187358916481,0.012011483069977428,0.032424274983433296,0.010397512415349884,0.07206889841986457,0.1945456499005998,0.41318099999999996,886,705,181,79.57110609480813,0.00863655319148936,-0.02515692817679558,2024-11-22 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.37044723671121454,3.86782043818783
MOVEUSDT,120,12.0,-0.05381184122807017,0.05626473947368422,0.1020318250140008,-0.6457420947368421,0.6751768736842105,1.2243819001680094,0.66,1140,346,794,30.350877192982455,0.004040901734104047,-0.07902223047858943,2024-12-09 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5514430371696633,-90.60132536301019
MOVRUSDT,240,6.0,0.0063230226139009,0.008930342866644497,0.022952798927805006,0.037938135683405386,0.05358205719986698,0.1377167935668301,0.8999999999999999,3007,2829,178,94.08047888260725,0.008106551785083068,-0.022023067415730336,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.38907424295981097,14.848988345360748
MTLUSDT,480,3.0,0.006624838430851067,0.02686125997340426,0.09449071515247644,0.01987451529255319,0.08058377992021276,0.2834721454574293,2.0,1504,1346,158,89.49468085106383,0.0187084294205052,-0.09631512025316454,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.28427406788126386,7.523019451562352
MUBARAKUSDT,240,6.0,0.00048192200557103075,0.00811401114206128,0.0374424037595076,0.0028915320334261902,0.04868406685236769,0.22465442255704565,0.689984,359,307,52,85.51532033426183,0.005025960912052118,-0.026345384615384614,2025-03-17 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.21670646986709344,1.0609828599516424
MVLUSDT,480,3.0,-0.07508782738095239,0.09515877182539682,0.16395493964534075,-0.22526348214285713,0.2854763154761905,0.49186481893602224,1.157996,504,245,259,48.61111111111111,0.020644399999999997,-0.16564533976833978,2024-11-29 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.5803958821322469,-56.09487693836903
MYRIAUSDT,480,3.0,0.010360465425531918,0.01467814494680851,0.02243928519838305,0.03108139627659574,0.044034434840425525,0.06731785559514915,0.273932,1504,1404,100,93.35106382978722,0.013410993589743592,-0.03246895,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6541271175548051,12.011288408655908
MYROUSDT,240,6.0,0.006141205252246028,0.020353874222529374,0.107851386799057,0.036847231513476145,0.12212324533517623,0.6471083207943419,2.0,2894,2768,126,95.64616447823082,0.013850570809248555,-0.16322009523809525,2024-01-19 08:00:00+00:00,2025-05-16 00:00:00+00:00,0.18872148821277224,14.392762116899105
NCUSDT,240,6.0,0.0035882626404494388,0.00601215870786517,0.009868181262462363,0.021529575842696623,0.03607295224719101,0.05920908757477418,0.149281,712,685,27,96.20786516853933,0.00498941605839416,-0.03195951851851852,2025-01-17 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.6092468863269523,8.174393532499625
NEARUSDT,480,3.0,0.012332011303191491,0.013949166888297875,0.01856784382502675,0.03699603390957446,0.041847500664893615,0.055703531475080253,0.141589,1504,1326,178,88.16489361702128,0.014904559577677225,-0.006832028089887641,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7512539969501696,14.454886046259974
NEIROETHUSDT,240,6.0,0.015507429416737113,0.01597687827557058,0.026978424771920233,0.09304457650042264,0.0958612696534235,0.1618705486315214,0.387193,1183,1174,9,99.23922231614539,0.01586283475298126,-0.03085322222222222,2024-08-15 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5922094566544036,40.41818311178324
NEOUSDT,480,3.0,0.010299802526595746,0.015731032579787238,0.022295208957635666,0.030899407579787232,0.04719309773936169,0.066885626872907,0.145428,1504,1312,192,87.2340425531915,0.014920112804878049,-0.021272317708333332,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.7055790600428378,11.936931673219608
NFPUSDT,240,6.0,0.0137977486602358,0.014134836548767418,0.021362184499870315,0.0827864919614148,0.0848090192926045,0.12817310699922188,0.190264,1866,1844,22,98.82100750267952,0.014132918655097615,-0.014295590909090909,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6616756141607721,35.26230217592812
NILUSDT,240,6.0,0.005717035294117648,0.006005088235294118,0.007160064174572835,0.03430221176470588,0.036030529411764704,0.042960385047437016,0.086525,340,339,1,99.70588235294117,0.005878351032448378,-0.048969,2025-03-20 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.8386919570664848,13.335425620271412
NKNUSDT,240,6.0,0.0027784010120177117,0.026950774193548386,0.09574329165279016,0.01667040607210627,0.16170464516129032,0.574459749916741,1.5727890000000002,1581,1428,153,90.32258064516128,0.01645722198879552,-0.12489059477124181,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2814899480507153,6.273089484986549
NMRUSDT,240,6.0,0.004465151125401929,0.017727628081457666,0.07022217809274894,0.026790906752411567,0.10636576848874596,0.42133306855649366,1.5,1866,1667,199,89.33547695605574,0.012421033593281344,-0.0621803567839196,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.2524505585406812,10.27132272044755
NOTPERP,480,3.0,0.009931667593880391,0.010007776077885954,0.0016792444769323234,0.029795002781641166,0.030023328233657855,0.005037733430796971,0.025661,719,714,5,99.30458970792768,0.010039537815126053,-0.0054722,2024-09-18 16:00:00+00:00,2025-05-16 00:00:00+00:00,5.959689738666493,11.486749811071206
NOTUSDT,240,6.0,0.004948093197278913,0.011689766666666667,0.031347180305784615,0.029688559183673472,0.0701386,0.1880830818347077,0.582153,1470,1306,164,88.843537414966,0.009363573506891272,-0.030214207317073173,2024-05-16 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.3729128601882418,11.443456362697656
NSUSDT,480,3.0,-0.1421102568181818,0.1526577295454546,0.30220802352891424,-0.4263307704545455,0.4579731886363636,0.9066240705867429,2.449061,440,239,201,54.31818181818182,0.00970897071129707,-0.3226316268656716,2024-12-20 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.5051412194913109,-78.97449270799746
NTRNUSDT,240,6.0,0.01364024008574491,0.014181558413719188,0.022799610287935587,0.08184144051446945,0.08508935048231511,0.1367976617276135,0.20925599999999997,1866,1828,38,97.96355841371918,0.014200075492341358,-0.013290789473684212,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.6220088078094632,34.796909496208414
OBOLUSDT,240,6.0,-0.0028550000000000003,0.011701153846153844,0.02762920846623349,-0.01713,0.07020692307692308,0.16577525079740094,0.156952,52,46,6,88.46153846153845,0.005000000000000002,-0.06307666666666667,2025-05-07 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.4235066618160339,-6.061498372930673
OBTUSDT,240,6.0,-0.03129743548387097,0.03748283870967741,0.07078873929307627,-0.18778461290322576,0.22489703225806462,0.4247324357584576,0.40946899999999997,124,78,46,62.903225806451616,0.004916602564102566,-0.09270384782608693,2025-04-25 12:00:00+00:00,2025-05-16 00:00:00+00:00,0.5295028430227119,-49.644291392668485
OGNUSDT,480,3.0,0.011834485372340426,0.019638134308510642,0.06338412428603427,0.03550345611702128,0.058914402925531906,0.19015237285810274,1.549068,1504,1448,56,96.27659574468085,0.01634489640883978,-0.10479185714285714,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.3098273349946338,13.833266385111042
OGUSDT,480,3.0,0.00579833045212766,0.030992197473404256,0.0912414502599418,0.017394991356382984,0.09297659242021276,0.27372435077982543,1.539589,1504,1356,148,90.1595744680851,0.020403006637168142,-0.12801208108108106,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.33967234612239516,6.554477788056223
OLUSDT,480,3.0,0.00676083870967742,0.016471111954459206,0.04498991360968607,0.020282516129032254,0.04941333586337761,0.13496974082905822,0.8031140000000001,527,493,34,93.54838709677419,0.012417077079107504,-0.07525461764705883,2024-11-21 16:00:00+00:00,2025-05-16 00:00:00+00:00,0.36610677000528996,7.6832301560116
OMGUSDT,480,3.0,0.010114740026595747,0.02083731050531915,0.05077006944121148,0.03034422007978723,0.06251193151595745,0.15231020832363446,1.13137,1504,1391,113,92.48670212765957,0.016733243709561467,-0.07135728318584071,2024-01-01 00:00:00+00:00,2025-05-16 00:00:00+00:00,0.4104250936557696,11.710397801336159
